label,original_category_id,precision,recall,f1,support,predicted_count
473,9485,0.0,0.0,0.0,10,7
474,9489,0.0,0.0,0.0,10,13
475,9502,0.0,0.0,0.0,10,16
476,9512,0.08333333333333333,0.1,0.0909090909090909,10,12
477,9543,0.11764705882352941,0.2,0.14814814814814817,10,17
478,9560,0.2,0.3,0.24,10,15
479,9562,0.07142857142857142,0.1,0.08333333333333333,10,14
480,9571,0.0,0.0,0.0,10,5
481,9577,0.0,0.0,0.0,10,9
482,9638,0.2,0.4,0.26666666666666666,10,20
483,9641,0.0,0.0,0.0,10,13
484,9654,0.2,0.1,0.13333333333333333,10,5
485,9674,0.16666666666666666,0.2,0.1818181818181818,10,12
486,9740,0.09090909090909091,0.1,0.09523809523809525,10,11
487,9749,0.5,0.4,0.4444444444444445,10,8
488,9763,0.0,0.0,0.0,10,14
489,9771,0.6666666666666666,0.4,0.5,10,6
490,9774,0.16,0.4,0.22857142857142856,10,25
491,9813,0.0,0.0,0.0,10,5
492,9863,0.29411764705882354,0.5,0.37037037037037035,10,17
493,9891,0.14285714285714285,0.1,0.11764705882352941,10,7
494,9909,0.2222222222222222,0.2,0.2105263157894737,10,9
495,9932,0.2,0.1,0.13333333333333333,10,5
496,9938,0.0,0.0,0.0,10,14
497,9939,0.0,0.0,0.0,10,5
498,9977,0.2631578947368421,0.5,0.3448275862068966,10,19
499,9980,0.2727272727272727,0.3,0.28571428571428564,10,11
